STOP_ID,STOP_NAME,anear_dist,ROADNAME,ABB,ANODE,BNODE,nnear_dist,NODE,relevancy,off_network
209e0520,Northwest Hwy./Merrill,13.5922469074,NORTHWEST HWY,12689-12868-1,12689,12868,2260.08590521,12868.0,100,0
209e0525,Northwest Hwy./Ozark,12.0965622863,NORTHWEST HWY,12689-12868-1,12689,12868,1415.39231834,12868.0,100,0
209e0530,Ozark/Olmsted,367.152525563,NORTHWEST HWY,12689-12868-1,12689,12868,1418.11682957,12868.0,23,1
209e0540,Canfield/Columbia,781.893687497,NORTHWEST HWY,12689-12868-1,12689,12868,1412.96026094,12868.0,13,1
209e0545,Canfield/Gillick,1029.87368623,OLIPHANT AVE,12801-12868-1,12801,12868,1416.96500734,12868.0,36,1
209e0555,Canfield/Imperial,830.998432485,OLIPHANT AVE,12801-12868-1,12801,12868,1491.6348992,12868.0,41,1
209e0565,Canfield/Albion/Ottawa,631.449297133,OLIPHANT AVE,12801-12868-1,12801,12868,1337.67104301,12801.0,35,1
209e0575,Canfield/Arthur,234.860430498,OLIPHANT AVE,12801-12868-1,12801,12868,666.119471575,12801.0,30,1
209e0585,Canfield/Devon,6.6978575171,OLIPHANT AVE,12801-12868-1,12801,12868,30.4583389551,12801.0,38,0
209e0590,Canfield/Hortense,14.1408605892,CANFIELD AVE,12801-12790-1,12801,12790,409.730101097,12801.0,80,0
209e0595,Canfield/Palatine,10.5524804628,CANFIELD AVE,12801-12790-1,12801,12790,615.336977673,12790.0,80,0
209e0600,Canfield/Talcott,8.6539972527,CANFIELD AVE,12801-12790-1,12801,12790,47.0025876237,12790.0,80,0
209e0605,Canfield/Higgins,39.5322523644,HIGGINS RD,12780-12800-1,12780,12800,136.894801114,12780.0,82,0
209e0610,Higgins/Ottawa,33.0795606141,IL 72 / HIGGINS RD,12859-12800-1,12859,12800,405.03372062,12859.0,67,0
209e0615,Higgins/Oriole (N),36.2316143328,ORIOLE AVE,12859-12858-1,12859,12858,49.5048883114,12859.0,75,0
209e0620,Higgins/Oriole (S),37.5503177103,IL 72 / HIGGINS AVE,12858-12927-1,12858,12927,115.429316317,12858.0,61,0
209e0625,Higgins/Bryn Mawr,35.3093453161,IL 72 / HIGGINS AVE,12858-12927-1,12858,12927,762.878647844,12858.0,59,0
209e0635,Harlem CTA Station,138.040375413,IL 72 / HIGGINS AVE,12927-12953-1,12927,12953,144.066459097,12927.0,34,0
209e0640,Busse/Mason,13.5040444508,BUSSE HWY,11856-12208-1,11856,12208,1614.81978872,11856.0,71,0
209e0645,Busse/Parkview,3.26247870008,BUSSE HWY,11856-12208-1,11856,12208,1919.26231934,11856.0,71,0
209e0650,Busse/Crabtree/Apple Creek,588.812844415,CAMP GROUND RD,23997-11978-1,23997,11978,1028.81020561,11978.0,30,1
209e0655,Busse/Lundergan,19.3280014685,BUSSE HWY,11856-12208-1,11856,12208,1651.67092346,12208.0,71,0
209e0660,Busse/Elliot,16.5651904086,BUSSE HWY,11856-12208-1,11856,12208,1248.87065317,12208.0,71,0
209e0665,Busse/Glenview,12.9221471867,BUSSE HWY,11856-12208-1,11856,12208,1036.17130069,12208.0,71,0
209e0670,Busse/Good,12.2511289032,BUSSE HWY,11856-12208-1,11856,12208,833.647189416,12208.0,71,0
209e0675,Busse/Hoffman,7.78863146069,BUSSE HWY,11856-12208-1,11856,12208,432.664378001,12208.0,71,0
209e0680,Busse/Potter,20.8306314745,BUSSE HWY,11856-12208-1,11856,12208,69.5051587436,12208.0,71,0
209e0685,Martingale/Woodfield Rd.,84.8208709899,WOODFIELD RD,9874-9842-1,9874,9842,119.506955282,9842.0,100,0
209e0690,Woodfield Rd./Perimeter,26.2872937929,WOODFIELD RD,9874-9842-1,9874,9842,522.463205285,9874.0,100,0
209e0695,Woodfield Rd./Frontage,24.0347677705,FRONTAGE RD,10004-20128-1,10004,20128,82.8793479898,10004.0,100,0
209e0700,Frontage/Golf,44.7477222107,FRONTAGE RD,20128-10027-1,20128,10027,96.4185260371,10027.0,84,0
209e0705,Miner/Busse,17.421436333,US 14 / MINER ST,11856-23997-1,11856,23997,66.7396432144,11856.0,64,0
209w0005,Golf/Algonquin,23.2273543811,IL 58 / GOLF RD,10467-10389-1,10467,10389,241.968017721,10467.0,47,0
209w0010,Golf/Fernandez,30.9369337455,IL 58 / GOLF RD,10467-10586-1,10467,10586,766.879033151,10467.0,52,0
209w0015,Golf/Highland,29.6394493981,IL 58 / GOLF RD,10467-10586-1,10467,10586,1442.68434465,10467.0,62,0
209w0020,Golf/Milbrook,34.6650568341,IL 58 / GOLF RD,10467-10586-1,10467,10586,1010.07803447,10586.0,62,0
209w0030,Golf/Arlington Heights Rd.,34.0487259798,IL 58 / GOLF RD,10467-10586-1,10467,10586,141.815867815,10586.0,70,0
209w0035,Golf/Traffic Signal/Chase,31.9313616796,IL 58 / GOLF RD,10586-10663-1,10586,10663,948.333858949,10586.0,53,0
209w0040,Golf/Goebbert,25.5889242411,IL 58 / GOLF RD,10719-10663-1,10719,10663,84.7131011694,10663.0,47,0
209w0045,Golf/Meier,25.3631520206,IL 58 / GOLF RD,10835-10719-1,10835,10719,56.3125094089,10719.0,61,0
209w0050,Golf/Arbor,32.3432063186,IL 58 / GOLF RD,10835-10719-1,10835,10719,413.378182708,10719.0,57,0
209w0055,Golf/Grove,32.6523586781,IL 58 / GOLF RD,10835-10719-1,10835,10719,961.327104965,10719.0,57,0
209w0060,Golf/Oakwood,32.5777338286,IL 58 / GOLF RD,10835-10719-1,10835,10719,971.522999319,10835.0,50,0
209w0070,Golf/Busse,30.591034385,IL 58 / GOLF RD,10835-11080-1,10835,11080,93.8921693712,10835.0,57,0
209w0075,Golf/Edgewood,30.3395772157,IL 58 / GOLF RD,10835-11080-1,10835,11080,706.026339853,10835.0,47,0
209w0077,Golf/Robert,40.6111464322,IL 58 / GOLF RD,10835-11080-1,10835,11080,1201.43854314,10835.0,53,0
209w0080,Golf/Waverly/Cypress,35.9105531148,IL 58 / GOLF RD,10835-11080-1,10835,11080,1357.62464341,11080.0,47,0
209w0085,Golf/Lancaster,26.1227690745,IL 58 / GOLF RD,10835-11080-1,10835,11080,1037.46328709,11080.0,52,0
209w0090,Golf/We-Go,29.8971967979,IL 58 / GOLF RD,10835-11080-1,10835,11080,729.200648142,11080.0,57,0
209w0095,Golf/See Gwun,31.9500544501,IL 58 / GOLF RD,10835-11080-1,10835,11080,408.874047584,11080.0,47,0
209w0100,Golf/Nawata,36.1163357981,IL 58 / GOLF RD,10835-11080-1,10835,11080,95.3961996309,11080.0,53,0
209w0110,Golf/Can-Dota,32.7676370794,IL 58 / GOLF RD,11147-11080-1,11147,11080,254.649529643,11080.0,54,0
209w0115,Golf/Wa-Pella/Hunt Club,32.1052523973,IL 58 / GOLF RD,11147-11080-1,11147,11080,711.347731585,11080.0,47,0
209w0120,Golf/Hi-Lusi,31.5252930608,IL 58 / GOLF RD,11147-11080-1,11147,11080,706.697656673,11147.0,56,0
209w0130,Golf/Elmhurst,29.2101748717,IL 58 / GOLF RD,11147-11080-1,11147,11080,254.152356705,11147.0,54,0
209w0135,Golf/Pace Sign/Country Ln.,27.9216405018,IL 58 / GOLF RD,11147-11287-1,11147,11287,1051.42105803,11147.0,47,0
209w0140,Golf/Beau,29.305510567,IL 58 / GOLF RD,11147-11287-1,11147,11287,1302.60902998,11147.0,62,0
209w0150,Golf/Elm,25.9923741613,IL 58 / GOLF RD,11147-11287-1,11147,11287,754.373694529,11287.0,67,0
209w0155,Golf/S. Elm st,31.5352209727,IL 58 / GOLF RD,11147-11287-1,11147,11287,416.794858966,11287.0,54,0
209w0160,Golf/School/Marshall,35.1089881636,IL 58 / GOLF RD,11401-11287-1,11401,11287,60.2687634569,11287.0,47,0
209w0165,Golf/Owen,25.8312562134,IL 58 / GOLF RD,11401-11287-1,11401,11287,386.741535801,11287.0,62,0
209w0170,Golf/William,32.7477500967,IL 58 / GOLF RD,11401-11287-1,11401,11287,717.074672346,11287.0,56,0
209w0175,Golf/Louis,33.8214630468,IL 58 / GOLF RD,11401-11287-1,11401,11287,1233.8302588,11287.0,57,0
209w0180,Golf/Golfview/Wilkins,24.1967272857,IL 58 / GOLF RD,11401-11287-1,11401,11287,712.223914358,11401.0,47,0
209w0185,Golf/Mt. Prospect,28.5846140002,IL 58 / GOLF RD,11401-11287-1,11401,11287,122.432967839,11401.0,48,0
209w0190,Golf/Radcliffe,31.5462283941,IL 58 / GOLF RD,11401-11534-1,11401,11534,507.560224271,11401.0,52,0
209w0195,Golf/Cumberland Pkwy.,30.3934541764,IL 58 / GOLF RD,11401-11534-1,11401,11534,1122.65133763,11534.0,47,0
209w0200,Golf/Warrington,26.413762416,IL 58 / GOLF RD,11401-11534-1,11401,11534,530.092064342,11534.0,47,0
209w0205,Golf/Wolf,30.1401304515,IL 58 / GOLF RD,11542-11534-1,11542,11534,54.3074910489,11534.0,62,0
209w0210,State/Golf/Cumberland Circle,36.274462397,STATE ST,11522-11542-1,11522,11542,149.791134546,11542.0,77,0
209w0215,State/Stratford,37.6702532367,STATE ST,11522-11542-1,11522,11542,484.143948203,11542.0,77,0
209w0220,Northwest Hwy./State,20.6129315624,STATE ST,11522-11542-1,11522,11542,261.538285606,11522.0,77,0
209w0225,Northwest Hwy./Cumberland Metra Station,33.2580390646,US 14 / NORTHWEST HWY,11522-11757-1,11522,11757,727.739803129,11522.0,81,0
209w0230,Northwest Hwy./Broadway,3.1037968649,US 14 / NORTHWEST HWY,11522-11757-1,11522,11757,1640.24014222,11522.0,81,0
209w0240,Northwest Hwy./Littelfuse,5.63080181376,US 14 / NORTHWEST HWY,11522-11757-1,11522,11757,3428.03019173,11522.0,81,0
209w0245,Northwest Hwy./Pace Northwest Garage,9.03835848014,US 14 / NORTHWEST HWY,11522-11757-1,11522,11757,3865.43886946,11522.0,81,0
209w0260,Miner/Western,22.405233283,US 14 / NORTHWEST HWY,11522-11757-1,11522,11757,1518.35278219,11757.0,38,0
209w0265,Miner/Perry,6.44090387806,US 14 / NORTHWEST HWY,11522-11757-1,11522,11757,1113.56847356,11757.0,20,0
209w0270,Miner/Laurel,8.48113901765,US 14 / NORTHWEST HWY,11522-11757-1,11522,11757,742.209520282,11757.0,19,0
209w0275,Miner/Jefferson,2.3083253561,US 14 / NORTHWEST HWY,11522-11757-1,11522,11757,506.757958417,11757.0,18,0
209w0280,Miner/Graceland,11.4357289662,US 14 / MINER ST,11780-11757-1,11780,11757,39.0920140531,11757.0,53,0
209w0285,Miner/Lee,27.9146286056,US 14 / MINER ST,11780-11831-1,11780,11831,42.1614792492,11780.0,71,0
209w0290,Northwest Hwy./Miner,23.0991149899,US 14 / MINER ST,11856-12002-1,11856,12002,181.854842814,12002.0,55,0
209w0295,Northwest Hwy./Pace Sign/Park Ridge Pointe,40.4317779231,NORTHWEST HWY,12042-12209-1,12042,12209,1079.11637238,12042.0,100,0
209w0305,Northwest Hwy./Lundergan,29.4315676161,NORTHWEST HWY,12042-12209-1,12042,12209,1630.53098991,12042.0,100,0
209w0310,Northwest Hwy./Elliot/Renaissance,25.6213628759,NORTHWEST HWY,12042-12209-1,12042,12209,1612.3857054,12209.0,100,0
209w0320,Northwest Hwy./Good,24.3578705966,NORTHWEST HWY,12042-12209-1,12042,12209,1097.03647616,12209.0,100,0
209w0325,Northwest Hwy./Manor,17.455953999,NORTHWEST HWY,12042-12209-1,12042,12209,601.92380777,12209.0,100,0
209w0330,Northwest Hwy./Hoffman,22.0348271138,NORTHWEST HWY,12042-12209-1,12042,12209,322.385645879,12209.0,100,0
209w0335,Potter/Northwest Hwy.,20.4058910663,NORTHWEST HWY,12042-12209-1,12042,12209,108.96895957,12209.0,100,0
209w0387,Busse/Dee,22.7763393965,BUSSE HWY,12504-12280-1,12504,12280,48.3975004894,12280.0,71,0
209w0390,Busse/Bouterse,26.562968457,BUSSE HWY,12504-12280-1,12504,12280,427.999057153,12280.0,71,0
209w0395,Busse/Rowe,12.2438364633,BUSSE HWY,12504-12280-1,12504,12280,715.479925708,12280.0,74,0
209w0400,Busse/Shibley,14.9074219219,BUSSE HWY,12504-12280-1,12504,12280,1063.77231736,12280.0,73,0
209w0405,Busse/Seeley,21.0423632682,BUSSE HWY,12504-12280-1,12504,12280,1387.30495149,12280.0,71,0
209w0410,Busse/Hamlin,16.6511919083,BUSSE HWY,12504-12280-1,12504,12280,1642.95657114,12280.0,71,0
209w0415,Busse/Wilkinson,17.5336718829,BUSSE HWY,12504-12280-1,12504,12280,1953.21524587,12280.0,71,0
209w0420,Busse/Seminary,3.10263901464,BUSSE HWY,12504-12280-1,12504,12280,2201.46748941,12504.0,71,0
209w0425,Busse/Western,6.85527438267,BUSSE HWY,12504-12280-1,12504,12280,1637.92909167,12504.0,71,0
209w0430,Busse/Mid-Block/Pace Sign,1.98000310792,BUSSE HWY,12504-12280-1,12504,12280,1248.80339225,12504.0,71,0
209w0435,Busse/Greenwood,13.8761494327,BUSSE HWY,12645-12504-1,12645,12504,72.7068984624,12504.0,71,0
209w0445,Busse/Elm,9.588073537,BUSSE HWY,12645-12504-1,12645,12504,767.899985147,12504.0,71,0
209w0455,Busse/Morris,22.4058322087,BUSSE HWY,12645-12504-1,12645,12504,258.298558431,12645.0,71,0
209w0460,Touhy/Busse,17.8321848325,TOUHY AVE,12645-12689-1,12645,12689,79.2053903892,12645.0,71,0
209w0491,Summit/Prospect,520.197496405,TOUHY AVE,12645-12689-1,12645,12689,626.407952483,12689.0,25,1
209w0492,Summit/Ridge,535.326186741,NORTHWEST HWY,12689-12868-1,12689,12868,1128.17519283,12689.0,32,1
209w0493,Washington/Summit,474.361272886,NORTHWEST HWY,12689-12868-1,12689,12868,1513.82172281,12689.0,27,1
209w0494,Northwest Hwy./Washington,111.291237797,NORTHWEST HWY,12689-12868-1,12689,12868,1440.87140277,12689.0,100,0
209w0515,Northwest Hwy./George S. May Way,20.6584281966,NORTHWEST HWY,12689-12868-1,12689,12868,1958.96669376,12689.0,100,0
209w0518,Northwest Hwy./Berry,16.3901880565,NORTHWEST HWY,12689-12868-1,12689,12868,2355.10948689,12689.0,100,0
209w0520,Northwest Hwy./Merrill,9.52427876042,NORTHWEST HWY,12689-12868-1,12689,12868,2158.20043334,12868.0,100,0
209w0525,Ozark/Northwest Hwy.,19.4200220694,NORTHWEST HWY,12689-12868-1,12689,12868,1481.67609395,12868.0,100,0
209w0535,Ozanam/Avondale,597.53521716,NORTHWEST HWY,12689-12868-1,12689,12868,1427.62973727,12868.0,14,1
209w0540,Canfield/Columbia,926.282104724,NORTHWEST HWY,12689-12868-1,12689,12868,1377.69604531,12868.0,13,1
209w0550,Canfield/North Shore,885.29311589,OLIPHANT AVE,12801-12868-1,12801,12868,1436.21654777,12868.0,31,1
209w0565,Canfield/Ottawa/Albion,612.728600487,OLIPHANT AVE,12801-12868-1,12801,12868,1330.7684218,12801.0,35,1
209w0570,Canfield/Oshkosh,289.020394506,OLIPHANT AVE,12801-12868-1,12801,12868,784.639819619,12801.0,36,1
209w0580,Canfield/Oliphant,34.0084068772,OLIPHANT AVE,12801-12868-1,12801,12868,245.070053995,12801.0,80,0
209w0585,Canfield/Devon,35.9568242427,CANFIELD AVE,12801-12790-1,12801,12790,57.9868955021,12801.0,80,0
209w0590,Canfield/Hortense,32.383986434,CANFIELD AVE,12801-12790-1,12801,12790,396.853939643,12801.0,80,0
209w0595,Canfield/Palatine,34.1418574904,CANFIELD AVE,12801-12790-1,12801,12790,546.806688993,12790.0,80,0
209w0600,Canfield/Talcott,30.2215234122,CANFIELD AVE,12780-12790-1,12780,12790,81.2573841728,12790.0,80,0
209w0605,Higgins/Canfield,10.8582511166,HIGGINS RD,12780-12800-1,12780,12800,102.4732824,12780.0,82,0
209w0610,Higgins/Ottawa,10.6966762742,IL 72 / HIGGINS RD,12859-12800-1,12859,12800,299.215809916,12859.0,67,0
209w0615,Higgins/Oriole (N),4.81609894341,IL 72 / HIGGINS RD,12859-12800-1,12859,12800,55.5137774393,12859.0,69,0
209w0620,Higgins/Oriole (S),2.44842632793,IL 72 / HIGGINS AVE,12858-12927-1,12858,12927,67.287065371,12858.0,61,0
209w0625,Higgins/Bryn Mawr,4.62171977673,IL 72 / HIGGINS AVE,12858-12927-1,12858,12927,762.536693806,12858.0,59,0
209w0630,Harlem/Higgins,22.8682942808,IL 43 / HARLEM AVE,12953-12954-1,12953,12954,93.5768923265,12953.0,60,0
209w0640,Busse/Hoffman,36.0430068364,BUSSE HWY,11856-12208-1,11856,12208,371.500438697,12208.0,71,0
209w0645,Busse/Good,26.4019747506,BUSSE HWY,11856-12208-1,11856,12208,783.184571349,12208.0,71,0
209w0650,Busse/Glenview,18.2275965239,BUSSE HWY,11856-12208-1,11856,12208,1009.41985398,12208.0,71,0
209w0655,Busse/Elliot,18.9924375851,BUSSE HWY,11856-12208-1,11856,12208,1196.88360383,12208.0,71,0
209w0660,Busse/Lundergan,23.8289491492,BUSSE HWY,11856-12208-1,11856,12208,1603.63835806,12208.0,71,0
209w0665,Busse/Crabtree/Apple Creek,623.602987478,CAMP GROUND RD,23997-11978-1,23997,11978,1052.86803709,11978.0,30,1
209w0670,Busse/Parkview,17.8316355568,BUSSE HWY,11856-12208-1,11856,12208,1942.02804243,11856.0,71,0
209w0675,Busse/Mason,9.03359726473,BUSSE HWY,11856-12208-1,11856,12208,1672.54796209,11856.0,71,0
210n0004,West Lake/Pfingsten,44.8574447005,WEST LAKE AVE,12346-12526-1,12346,12526,120.459205551,12346.0,82,0
210n0011,West Lake/Glenlake Prof. Offices,8.46889441809,WEST LAKE AVE,12346-12526-1,12346,12526,695.222344066,12346.0,82,0
210n0016,West Lake/Elmdale,11.0551539293,WEST LAKE AVE,12346-12526-1,12346,12526,616.327229088,12526.0,82,0
210n0021,Greenwood/West Lake,9.97121207696,GREENWOOD RD,12525-12526-1,12525,12526,64.6837891238,12526.0,86,0
210n0026,Greenwood/Thornwood,3.25889154361,GREENWOOD RD,12525-12526-1,12525,12526,1327.18033483,12526.0,86,0
210n0031,Greenwood/Buckingham Glen/Glenview Terrace,9.99681821142,GREENWOOD RD,12525-12526-1,12525,12526,1396.12094885,12525.0,86,0
210n0035,Dempster/Waukegan,52.3373212442,IL 58 / DEMPSTER ST,13074-13199-1,13074,13199,137.527834076,13074.0,64,0
210n0036,Greenwood/Bellwood,15.9215899664,GREENWOOD RD,12525-12526-1,12525,12526,1019.99326578,12525.0,86,0
210n0040,Glenview/Waukegan,26.925099592,GLENVIEW RD,13088-12976-1,13088,12976,490.822142129,13088.0,84,0
210n0041,Greenwood/Lakewood,30.5049385701,GREENWOOD RD,12525-12526-1,12525,12526,363.971560586,12525.0,86,0
210n0042,Waukegan/Dewes ( layover ),189.523143121,IL 43 / WAUKEGAN RD,13067-13088-1,13067,13088,599.199118501,13088.0,64,1
210n0045,Greenwood/East Lake,29.9831894788,GREENWOOD RD,12525-12524-1,12525,12524,85.7733804734,12525.0,86,0
210n0050,Greenwood/Lindenwood,29.6613187485,GREENWOOD RD,12525-12524-1,12525,12524,262.942628431,12525.0,86,0
210n0055,Greenwood/Crestwood,29.2233999328,GREENWOOD RD,12525-12524-1,12525,12524,553.630848679,12525.0,86,0
210n0060,Greenwood/Springdale,14.6835558367,GREENWOOD RD,12525-12524-1,12525,12524,941.791730649,12525.0,86,0
210n0065,Greenwood/Knollwood,13.7772449885,GREENWOOD RD,12525-12524-1,12525,12524,716.17083771,12524.0,86,0
210n0070,Greenwood/Dell,19.7736897655,GREENWOOD RD,12525-12524-1,12525,12524,360.507675343,12524.0,86,0
210n0075,Glenview/Greenwood,15.5863920126,GLENVIEW RD,12524-12812-1,12524,12812,115.289776103,12524.0,84,0
210n0080,Glenview/Glenshire,12.2928061633,GLENVIEW RD,12524-12812-1,12524,12812,444.802060273,12524.0,84,0
210n0085,Glenview/Glendale,7.59358255842,GLENVIEW RD,12524-12812-1,12524,12812,757.133505976,12524.0,84,0
210n0090,Glenview/Glenwood,3.95944801823,GLENVIEW RD,12524-12812-1,12524,12812,1183.96757298,12524.0,84,0
210n0095,Glenview/Crystal,2.14712154583,GLENVIEW RD,12524-12812-1,12524,12812,1517.18819825,12524.0,84,0
210n0100,Glenview/Huber,1.40784482631,GLENVIEW RD,12524-12812-1,12524,12812,1822.88607957,12524.0,84,0
210n0105,Glenview/Wedel,1.32304133769,GLENVIEW RD,12524-12812-1,12524,12812,2185.97222401,12524.0,84,0
210n0110,Glenview/Prairie Lawn,2.31250662224,GLENVIEW RD,12524-12812-1,12524,12812,2509.49914872,12524.0,84,0
210n0115,Glenview/Rolling Pass,7.00267049892,GLENVIEW RD,12524-12812-1,12524,12812,2568.90268798,12812.0,84,0
210n0120,Glenview/Meadow Lark,6.204476843,GLENVIEW RD,12524-12812-1,12524,12812,2277.81665737,12812.0,84,0
210n0125,Glenview/Terrace,4.98363104234,GLENVIEW RD,12524-12812-1,12524,12812,2047.5709751,12812.0,84,0
210n0130,Glenview/Burnham,2.43965020484,GLENVIEW RD,12524-12812-1,12524,12812,1914.42954437,12812.0,84,0
210n0135,Glenview/Gladish/Wedgewood,0.130268619926,GLENVIEW RD,12524-12812-1,12524,12812,1569.04346129,12812.0,84,0
210n0140,Glenview/Park,0.552106353227,GLENVIEW RD,12524-12812-1,12524,12812,887.48644319,12812.0,84,0
210n0145,Glenview/Shermer,6.00516595996,GLENVIEW RD,12524-12812-1,12524,12812,67.949546899,12812.0,84,0
210n0150,Glenview/Lindenleaf,0.33376235962,GLENVIEW RD,12812-12976-1,12812,12976,636.653996415,12812.0,84,0
210n0155,Glenview/Roosevelt,3.99681721088,GLENVIEW RD,12812-12976-1,12812,12976,1215.96875471,12812.0,84,0
210n0160,Glenview/Spruce,7.76842194074,GLENVIEW RD,12812-12976-1,12812,12976,1879.58245553,12812.0,84,0
210n0165,Glenview/Elm,9.67353905766,GLENVIEW RD,12812-12976-1,12812,12976,1269.36445778,12976.0,84,0
210n0170,Glenview/Lincoln,9.73487942761,GLENVIEW RD,12812-12976-1,12812,12976,826.94151577,12976.0,84,0
210n0175,Glenview/Washington,11.4761318607,GLENVIEW RD,12812-12976-1,12812,12976,384.621329797,12976.0,84,0
210n0180,Glenview/Harlem,17.7324592023,GLENVIEW RD,12812-12976-1,12812,12976,144.245277444,12976.0,84,0
210n0185,Glenview/Pine,10.3453828055,GLENVIEW RD,13088-12976-1,13088,12976,504.705355387,12976.0,84,0
210n0190,Glenview/Church,13.359766268,GLENVIEW RD,13088-12976-1,13088,12976,837.58614187,12976.0,84,0
210n0200,Waukegan/Dewes,37.5783269436,IL 43 / WAUKEGAN RD,13067-13088-1,13067,13088,571.859900772,13088.0,73,0
210n0205,Waukegan/Henley,32.3354624017,IL 43 / WAUKEGAN RD,13067-13088-1,13067,13088,970.568179231,13088.0,70,0
210n0210,Waukegan/Linneman,30.7385246689,IL 43 / WAUKEGAN RD,13067-13088-1,13067,13088,1378.15224625,13088.0,64,0
210n0215,Waukegan/Palmgren/Harmony,33.4336741575,IL 43 / WAUKEGAN RD,13067-13088-1,13067,13088,2180.09883908,13088.0,64,0
210n0220,Waukegan/Central,23.9070386248,IL 43 / WAUKEGAN RD,13067-13088-1,13067,13088,1455.48421492,13067.0,67,0
210n0225,Waukegan/Harrison,28.5072863771,IL 43 / WAUKEGAN RD,13067-13088-1,13067,13088,409.642864274,13067.0,64,0
210n0230,Waukegan/Colfax,27.426315419,IL 43 / WAUKEGAN RD,13067-13075-1,13067,13075,50.6288724072,13067.0,70,0
210n0235,Waukegan/Overlook,32.4748197793,IL 43 / WAUKEGAN RD,13066-13075-1,13066,13075,73.4451600321,13075.0,64,0
210n0240,Waukegan/Golf,44.0773189547,IL 43 / WAUKEGAN RD,13066-13075-1,13066,13075,144.143280155,13066.0,76,0
210n0245,Waukegan/Avon,39.9164326647,IL 43/58 / WAUKEGAN RD,13066-13065-1,13066,13065,445.420304835,13066.0,76,0
210n0250,Waukegan/Emerson,33.4130123025,IL 43/58 / WAUKEGAN RD,13066-13065-1,13066,13065,643.998974051,13065.0,67,0
210n0255,Waukegan/Lyons,29.1832948074,IL 43/58 / WAUKEGAN RD,13066-13065-1,13066,13065,419.937400231,13065.0,73,0
210n0260,Waukegan/Beckwith,30.3632305207,IL 43/58 / WAUKEGAN RD,13065-13074-1,13065,13074,99.6409750917,13065.0,64,0
210n0265,Waukegan/Church,31.9288193854,IL 43/58 / WAUKEGAN RD,13065-13074-1,13065,13074,752.072066957,13065.0,70,0
210n0270,Waukegan/9016 Waukegan/Pace Shelter,29.910206335,IL 43/58 / WAUKEGAN RD,13065-13074-1,13065,13074,1565.6765273,13074.0,57,0
210n0275,Waukegan/Churchill/Greenwood,34.3926209784,IL 43/58 / WAUKEGAN RD,13065-13074-1,13065,13074,612.422542557,13074.0,58,0
210n0280,Ferris/Dempster,13.3147339542,FERRIS AVE,13232-13226-1,13232,13226,71.9917480581,13226.0,75,0
210n0285,Ferris/Henning,14.7808706028,FERRIS AVE,13232-13226-1,13232,13226,409.350149413,13226.0,75,0
210n0290,Ferris/Capulina,17.9044226689,FERRIS AVE,13232-13226-1,13232,13226,611.715050496,13232.0,75,0
210n0295,Lincoln/Ferris,18.8343963016,FERRIS AVE,13232-13226-1,13232,13226,66.0407886291,13232.0,75,0
210n0300,Lincoln/Callie,4.64991988019,LINCOLN AVE,13232-13340-1,13232,13340,393.31823966,13232.0,80,0
